10K,1,Bitrate,60813696.22654867,88464825.87023687,86049933.30328074,86309315.16704346,92141963.9796192,89735540.26638809,81575827.08452041,88578856.3237948,90112085.93758196,80543221.67838725,
10K,2,Cycles,762271499,764083284,764444762,775899352,770693392,769672178,766951764,769326238,758912899,763672847,
10K,2,Bitrate,90325284.87907466,94162067.32803507,57209021.59174159,60237970.49088359,89431906.21551275,81190308.05293006,88192346.94045174,58059713.36262251,84525801.64329644,80865470.38832666,
10K,3,Cycles,774288557,772835531,786766741,770594804,771538254,772744669,785616542,788027676,789719758,780787399,
10K,3,Bitrate,81595199.16409405,79078799.46605293,62392842.50590158,69780134.78472786,77789763.11523658,69413612.86464646,61920595.364930615,94916404.33149171,82082509.2403249,74484583.49880771,
10K,4,Cycles,786269127,780250171,779435921,788779828,792844461,779047695,778608219,790240796,781868872,781897332,
10K,4,Bitrate,76338010.1488558,73136948.42060451,78987904.29425287,58514540.81743869,57573288.15013405,66434142.242846094,80092630.22843823,76627427.22569135,71672378.74009179,61181870.313390315,
10K,5,Cycles,792365325,800758650,796791248,800114871,794304345,797421718,804069823,794916761,796572921,798916064,
10K,5,Bitrate,62586044.38615665,61225478.2038489,66382802.102009274,42185068.59177409,57766876.879623406,57199497.86582321,73606980.22279349,68609701.2140575,75515908.5010989,56568551.80770497,
10K,6,Cycles,797184035,811146220,806721392,802963673,799828815,802313725,802018423,803690455,808437378,804647238,
10K,6,Bitrate,67095759.359500095,68967760.67442794,60227411.68799299,61280075.5626895,68664545.09992006,61864851.22074181,53578260.3586465,58266471.71103951,66873760.93421565,58986675.30987124,
10K,7,Cycles,819689266,820248918,820985694,815567536,817524070,818987618,807579662,811990062,821306458,824674908,
10K,7,Bitrate,64103989.49253731,58010701.27975688,47464758.071556844,60856780.67304286,65684837.25482699,62918400.234389305,59881035.84524225,57486595.8976075,50760434.87664352,57132920.465580314,
10K,8,Cycles,829415064,826841185,824671194,820809973,825914788,831276952,824871100,821902890,832484635,824846934,
10K,8,Bitrate,58434929.19727891,59404803.54080221,55914952.5923515,46920303.65697119,54220827.47041187,59621270.810341835,53229648.90472502,57448149.7542217,41963530.0048852,54582586.76409849,
100K,1,Cycles,748651102,761725722,754437938,756359000,755772844,759777078,761127628,765217693,753226822,748103797,
100K,1,Bitrate,578934092.1314237,675442075.2506388,596212708.1034184,594562006.7139643,627804464.9735063,597145261.8700035,626773775.4104341,477086064.5376284,593637497.7194195,610948406.2588905,
100K,2,Cycles,765760453,763856348,767179427,779662867,760495056,766367113,752468773,762801760,762406926,763120511,
100K,2,Bitrate,419891706.8067946,648052402.2632968,548352032.6843281,638538159.5985876,628263638.1056865,531555358.4158416,633476002.359882,475501499.6955439,536116997.4723046,706118749.8561447,
100K,3,Cycles,775262127,782429938,775263012,774483437,778831949,779334116,785511887,769719152,780996703,781295648,
100K,3,Bitrate,701362285.5276587,604180382.7677158,549755813.888,601430743.3572553,620660013.8728324,629760600.5865103,669780475.0097466,595799174.0593029,635585245.4310026,612254782.038489,
100K,4,Cycles,783315657,778277764,785179230,788879888,782107401,779252543,784617720,786403681,793013497,779377777,
100K,4,Bitrate,586844378.616567,597145261.8700035,645011045.0159564,670433919.3756098,649154323.9750614,597976651.0268012,655845359.1906853,658484828.8233039,615435041.5188967,621108791.9016631,
100K,5,Cycles,798433358,804252318,792982243,794078996,801314437,792714369,791956696,799695293,790204246,793635220,
100K,5,Bitrate,649154323.9750614,633592815.1945418,491696313.22266746,527880448.1179905,635585245.4310026,625860443.8615665,617758690.5429702,651740105.6145675,607277100.8837045,642478279.132386,
100K,6,Cycles,805763809,810283222,800632727,800187404,807435370,811933535,810145596,811289773,798869397,805537473,
100K,6,Bitrate,477417512.4079478,620211883.898917,533287884.029179,585544280.2999319,491415022.4256293,618648512.2074181,580107012.7975688,597145261.8700035,602802427.5087719,580597133.6262251,
100K,7,Cycles,816339041,834462108,809589070,814202362,828672140,820348608,812621784,818892645,830616705,822646736,
100K,7,Bitrate,435981961.27395,533619170.18170524,468371569.90185386,502849968.79847795,502849968.79847795,408169854.69232595,524816532.2743241,306373057.22692823,419481606.25076306,571709457.0382695,
100K,8,Cycles,825150904,827125146,818638425,827382483,819526480,818411570,825216661,822709029,824853550,838050955,
100K,8,Bitrate,464383543.28963375,440678958.1633962,495883076.4612498,406720387.8787879,476292464.2084835,537122688.260122,559604859.4136808,573714115.3447988,561158555.74065,514906913.95174587,
1M,1,Cycles,755763252,750779290,761127869,764836041,759368996,764377243,749918851,761068560,748992692,750381087,
1M,1,Bitrate,2144342521.2598732,1608869728.3292332,2319797724.5883827,2269081135.6140847,2316742746.350958,2201637700.321131,2287670486.920156,2368361072.215401,1554354660.224068,2182247229.9715934,
1M,2,Cycles,774588048,782342924,766478507,769295415,758786192,771942595,772175335,773086196,778683324,765348551,
1M,2,Bitrate,2921804690.984222,2408403866.714491,3113936816.4290648,2927883172.907714,2732554526.9363155,2859123361.679831,2747491182.9479933,2991868374.90068,2648827229.453587,3524781816.152274,
1M,3,Cycles,785620696,778387855,792088339,774528396,780506858,793909516,774073956,786276274,775369412,781612367,
1M,3,Bitrate,3612729447.461957,3521606654.8725853,3445057484.464114,2792632120.7105327,2826508040.5552697,3611246237.1786923,3453511198.354142,3571292335.447828,2680101469.289458,3785300924.0271115,
1M,4,Cycles,810757261,783199985,796002381,787622576,792758291,784891570,792514856,784133251,790036535,796796378,
1M,4,Bitrate,3061640453.2572227,3705178189.641112,3042578008.3735733,3529024281.728385,3462006502.8861556,3526194837.525757,3102404734.0474386,3599056064.7332244,3341980631.537994,3612729447.461957,
1M,5,Cycles,791413346,788449143,797489718,800494136,801933602,814784027,796727721,799907438,813586242,799252025,
1M,5,Bitrate,3643783356.341342,3499539694.5327234,3439332560.003128,3342298099.062601,3439668793.5117803,3428273612.8648543,3551824357.8469615,3536473222.3170166,3758211075.500107,3505466981.053303,
1M,6,Cycles,807788521,825167155,810985033,820395883,813160600,812928084,812029889,803334069,804069363,843105713,
1M,6,Bitrate,3629874351.4734344,3156115185.5787587,3305248669.6883044,3141742306.3516383,3050227315.8935413,3586216704.6001425,3637755592.311001,3669625791.492699,3588045287.4599223,3368859832.3278437,
1M,7,Cycles,828944817,824355519,820536589,820603709,828174324,820530201,827945270,836771685,820291135,823662791,
1M,7,Bitrate,3541100250.4863124,2913578344.553826,3484981387.562599,3407357358.9804378,3532212838.955125,3145393535.565171,3490859419.469392,3512816702.1597443,3390611167.855064,3430948034.015797,
1M,8,Cycles,832910547,830321021,831669572,828503909,832652509,830934619,835156550,830287859,835461964,825655858,
1M,8,Bitrate,3215240070.2578816,3287030277.3572497,3507214123.6874003,3329961393.9837213,3895955275.033994,3434967498.665625,3369182427.351527,3951524268.7367477,3550032498.1164365,3512816702.1597443,
10M,1,Cycles,792490026,790435798,789304972,785665726,782002474,782140747,789033610,795535535,791904833,782265636,
10M,1,Bitrate,3372185522.761053,3425036464.4963837,3392605471.929341,3490616991.4612536,3351818320.1867185,3158608525.642057,3401428082.83372,3373511169.0603666,3050174430.337749,3431617291.410514,
10M,2,Cycles,808052825,822439875,805338131,809907587,796949702,813836722,793697168,803038330,798840880,807525059,
10M,2,Bitrate,6200435648.750022,6306686280.2401905,6177682355.731292,4685065325.614455,6052392288.172295,6266697317.451598,6296753957.591138,6272283107.02059,6385896162.918489,6278438988.014276,
10M,3,Cycles,814370670,803270707,814702785,801165481,814753876,802520564,812336584,808127502,804462151,813443827,
10M,3,Bitrate,6305330027.926381,7231547681.348296,7398047076.017578,7317424472.023792,7195020978.882232,7597083343.517371,7470618529.5946665,6086208629.792769,6434478537.12112,7309063959.622751,
10M,4,Cycles,818189645,823845118,820016609,828404389,824393024,833084918,825104689,815712483,826337414,815516697,
10M,4,Bitrate,7052813776.902199,7411136827.558084,6886069495.808201,6950548604.1034355,7071809154.992061,6768828797.389766,6955770137.957812,6928648921.610839,6526138795.621093,7442017870.644275,
10M,5,Cycles,834967780,830857212,845048768,839355280,850627493,827936435,831784519,837769169,830132582,829773176,
10M,5,Bitrate,7157987567.406925,6230410130.477405,7003955825.387081,6487272676.604469,6941361286.464646,7105370186.362939,7130714622.194479,6778739998.618989,7157405119.98698,6833907368.90978,
10M,6,Cycles,859502365,863656108,856557697,846374821,849087851,844273101,853033857,840565724,852848707,855493708,
10M,6,Bitrate,6682564830.455642,6778087054.043036,6653877243.623435,6854009445.753692,6788025406.368916,6847340045.31216,6973001721.992945,7039831146.848076,6887147824.0710945,6992819653.946537,
10M,7,Cycles,873637530,857666879,871879547,867464608,854797985,858428233,851897522,865058728,856068588,873853278,
10M,7,Bitrate,6531226836.114422,6563881142.628584,6745987439.380321,7151440494.488099,6984213448.365723,7095053859.413591,7136210467.473633,7221010177.287224,7154494304.126235,6544833811.795607,
10M,8,Cycles,880962435,878437250,882588686,871164880,870520892,875220953,870239105,875589187,873501781,872454545,
10M,8,Bitrate,6908242934.32919,6794579705.469362,6563881142.628584,6750258444.224623,6997409030.832504,6939581485.341907,6462725852.987032,6489187032.244928,6870337438.262907,6712525200.09768,
100M,1,Cycles,1056348008,1098801205,1069012257,1054795551,1074070258,1099096559,1067703259,1078882318,1077695663,1069937574,
100M,1,Bitrate,3638252127.961219,3538258533.1861086,2648388589.470388,3545032039.2415905,3626503383.1991515,3612851866.7160916,3607277232.5668564,3659073706.80422,3628683882.60449,3634752937.640638,
100M,2,Cycles,1069712017,1088331938,1079771858,1186171237,1146463719,1086276744,1147259838,1094164793,1092425014,1090331932,
100M,2,Bitrate,5091038698.782238,6926780173.685838,6982356180.707437,7018583987.893949,7012708623.848618,6978174017.927593,6896719288.387783,6980735344.128915,7094023874.096118,7101283055.075939,
100M,3,Cycles,1102093571,1123220681,1114249146,1089713992,1087727703,1101786868,1101009209,1123378600,1159899925,1121196214,
100M,3,Bitrate,8625481007.872286,7635315148.473453,7508930865.560741,7664188223.891956,8710188785.312853,8252287881.534575,7682093446.323075,8579754512.183298,7671691550.158953,7583541597.353203,
100M,4,Cycles,1132813688,1081078744,1148624749,1095008366,1179227629,1092255663,1169392322,1071297333,1136723416,1129610148,
100M,4,Bitrate,7821982439.148626,8674070534.957485,8329298321.050526,8421625446.719612,7795898707.750394,8290438454.756278,6989749526.459013,7722102944.664115,7906245132.54056,7959670904.39673,
100M,5,Cycles,1114901272,1130701525,1125836062,1158180895,1161884453,1162394069,1185035986,1104432351,1148849265,1187397321,
100M,5,Bitrate,8024149755.367279,8281267335.150059,8473424998.273736,7542024108.505909,8421363404.132609,7445561276.218006,8129757752.424876,8142702237.884549,8483456443.619512,7734137884.616077,
100M,6,Cycles,1113112946,1111761219,1194195779,1188047013,1118813953,1138800201,1150561478,1162229132,1142508154,1177155960,
100M,6,Bitrate,7914016525.335426,7583198360.446401,8200089982.0851,7263990339.728347,7922445360.12069,8117397423.619199,7392016456.397565,7708838447.563626,8072328086.015821,8091486387.577731,
100M,7,Cycles,1194117481,1168822137,1236054355,1187933313,1169646310,1248946267,1202743615,1188214725,1195704979,1192027349,
100M,7,Bitrate,7922909199.347871,8358424993.48656,7773782340.999065,7947660404.840287,8236254231.46008,7803350740.94498,7754097411.985402,7880921063.687311,7907062455.071981,7609620082.928063,
100M,8,Cycles,1158995271,1210411602,1210416444,1140877078,1212241437,1192438460,1185580270,1227899102,1192811594,1210092782,
100M,8,Bitrate,8157503272.294599,8241829957.561958,7986120695.925496,7906547166.835279,8014572063.833442,8143324157.724782,8174351822.582384,8214295040.245044,8125889935.086872,8174522748.703461,
1G,1,Cycles,3761598784,3724886219,4446486114,3520774847,3609795924,3641779675,3803601281,3771210413,3825387632,3799049016,
1G,1,Bitrate,3691859420.9155345,3706320512.989577,3646162199.5182176,3539836627.4953556,3727943250.9002995,2682930875.4714346,3525397458.9249077,3514811186.8736167,3666240028.6963296,3642274911.567401,
1G,2,Cycles,4234208047,3686747799,3740885838,3593028191,3567749016,3851262747,4104867782,4087686599,3826854758,3696998050,
1G,2,Bitrate,7211966021.751113,7221228719.956685,7185709836.207807,7155834577.115176,7218868869.660096,7203451417.95848,7109314444.044881,7051976942.605397,7192298298.2977,7176519393.177233,
1G,3,Cycles,4339612505,4234917753,4323504660,4279500242,4081054453,4271324171,4044946587,4629883288,3904985229,3832129001,
1G,3,Bitrate,7457355669.365859,8491527872.954198,8709365096.534792,8773367088.41696,7570452317.367817,8605381712.407274,8424188544.209052,8388337102.49851,8624665168.203096,8469289284.419647,
1G,4,Cycles,3867375531,4723330841,4714642876,4409804222,4249898580,4656671249,4062243219,4409246545,4390420315,4183876987,
1G,4,Bitrate,8088512115.092834,8513265949.311406,8011856301.895395,8012916509.642057,7966677483.614248,8098349800.819341,8605190567.02145,7710380688.727973,8608708590.61296,8173261001.59568,
1G,5,Cycles,4416819421,4327449172,4329820676,4288277876,3820084379,4368389698,4299941660,4179952213,4620299678,4449683696,
1G,5,Bitrate,8285268590.094546,8407951910.174957,8294109079.570388,8182815381.972624,7611451279.268036,7997339240.7809925,8333511902.415774,8507193226.45284,7983826399.04199,8350321234.805053,
1G,6,Cycles,4266531727,3928554293,4624251559,4532201027,4217095040,4527300751,4633139181,4255009260,4553742213,4340700702,
1G,6,Bitrate,7941693944.926044,8367062496.11625,8050510769.557544,7761867731.669536,7593245772.881232,8139788769.374207,7856944538.535525,8480201380.076809,8298155094.5334835,8208870209.159784,
1G,7,Cycles,4078935003,4664236813,4302163065,4322919556,4323783238,4569387903,4095751854,3968637572,4843484362,4268741234,
1G,7,Bitrate,8179293238.01266,8003621191.702784,7694943917.5052185,7672714681.113624,8168396798.045679,7777265540.202114,7636929766.7201395,7557251715.428397,8101205039.72578,7624288628.630566,
1G,8,Cycles,4068962584,4561882515,4237547596,4544333515,4152513523,4370118327,4502070125,4497517381,4262467678,4012377421,
1G,8,Bitrate,8052169659.261828,8238488544.497434,8147215815.706215,7969738540.2623415,7670597619.536718,8000192965.626881,7759229930.255905,7978384569.861242,8392287926.107192,7873615191.572343,
10G,1,Cycles,26257675408,28555718920,26766691484,27607381283,26280321212,26774620710,26579551897,26463154727,28505006989,32753778269,
10G,1,Bitrate,3684754467.1381254,2715216567.302271,2651260941.7718377,2611734615.979044,3747871897.992978,3653139670.54657,3677754592.7648535,3718321116.177984,3593528980.1371818,3737227731.9983582,
10G,2,Cycles,27050184957,25122192332,25803349699,25435870937,25027132535,30496899368,27046523235,25998978698,26443276605,30800288604,
10G,2,Bitrate,7178994389.749155,7031785300.494723,7075919813.180832,7164757502.7367325,7177080936.70268,7182518068.1774235,7054719136.920765,7176913093.457996,7199128574.428031,7170149002.176464,
10G,3,Cycles,28384419979,31852853900,29639799533,29868498513,30866318892,27318992633,26760169700,31950120738,27519762007,28489165949,
10G,3,Bitrate,8765526458.714893,8761699714.381418,8789806036.186462,8780954664.940794,7587273941.273333,8872025080.612776,7501814304.295817,8769990310.812206,8682238897.879356,7593058540.782486,
10G,4,Cycles,27571537534,33482695022,31071083972,28035138149,31873467566,29057705420,28910262382,32298456474,32755087920,40405047064,
10G,4,Bitrate,8746656263.300276,8356755959.748634,8627593963.625292,8420266081.104189,8615424870.356356,8520703913.3340435,8627024612.495611,8643231273.2586,8580341017.658129,8324585915.186151,
10G,5,Cycles,35006677279,32760395488,35270681266,28708968588,34771558012,33372548156,32590113848,30509571408,31881240889,30201885951,
10G,5,Bitrate,8542145626.980513,8527212685.33851,8386847814.730456,8598787995.558449,8499888509.013619,8323083990.382779,8629076777.699816,8315307466.385457,8500097866.209316,8521519510.97285,
10G,6,Cycles,35634843934,32418734859,33736869567,33656386563,31806834230,34435576512,31540539664,31180088537,33116982776,30166651732,
10G,6,Bitrate,8049142430.290372,8183611070.690786,7627829643.803599,8087081453.515454,7786727450.331095,7949623479.970201,8127525475.209694,8377458767.764641,7927483878.036323,7955159799.714927,
10G,7,Cycles,31930862552,28834940503,29283614978,33771398031,34478118089,34377550188,28896623715,31151584504,31741559260,29241157720,
10G,7,Bitrate,7374637118.887903,7470478188.972038,8027298677.23034,7738433714.700855,7426987833.075394,8211471907.045488,7918525176.094488,7982321816.789244,8138279432.346101,7886596848.938645,
10G,8,Cycles,33508171889,35069649150,33792198281,34641898282,34909405011,34955876816,29994272436,32635447815,31523084034,31728894991,
10G,8,Bitrate,7976265538.095659,8096483875.821627,7616247577.398334,7875021233.314522,8168909814.075474,8037379326.85871,8030787053.208798,7875693453.909417,8217655913.950166,8063716593.481419,
100G,1,Cycles,254287959613,261170603067,263102329221,257136731795,250090364333,269059520273,263886887002,324223591005,253993358424,252263902831,
100G,1,Bitrate,3921021173.0659614,4010301257.284553,3926264173.2967644,3873420870.3605804,3927771611.2257404,4407789695.631919,3965770528.2397213,4417144931.211443,3963904270.1465025,4380146538.599935,
100G,2,Cycles,297025861060,250242632170,244416931145,312209877641,265302659534,245766203993,255233725245,306305013287,241417297563,311094268894,
100G,2,Bitrate,7193149467.505083,7151338632.1733,7206250725.96729,7202947661.143789,7227784138.909972,7104080840.159997,7246334164.999584,7226391184.207176,7030087980.003594,7017823644.548631,
100G,3,Cycles,328171318223,341674505729,295592772672,314211192614,256746115798,299050359391,259286876423,376665655576,268699213575,295078899821,
100G,3,Bitrate,8684820247.015326,8702367336.220125,8773371852.594524,8754094080.380873,8562679744.940736,8784183804.966286,8694606354.56881,8639125697.561409,8451891276.908899,8786874719.662441,
100G,4,Cycles,266388387085,278244611708,275722775647,303435818479,341867482098,303414279689,270784096174,296102359630,317505165206,292244232129,
100G,4,Bitrate,8794241615.35074,8575010738.7481,8787342686.762777,8626307494.023842,8600911340.064096,8532522081.891788,8787915969.38188,8765700736.985256,8570283196.365455,8698514505.095234,
100G,5,Cycles,314256836787,304798369927,344656827471,340750253812,332075981409,295544569155,343048270710,357510870646,329005859178,280297984381,
100G,5,Bitrate,8527568549.399226,8518496859.354674,8493513090.618933,8350223230.488515,8426793232.056636,8495399738.10611,8463491306.677412,8276037399.337259,8491674874.274639,8724488444.699736,
100G,6,Cycles,303363451269,302568335350,279960046343,327226484382,322080004860,315929698906,307579170971,332187894716,328940117646,308218658025,
100G,6,Bitrate,7959554810.430625,8297340569.329683,8255680641.903413,8151719423.808085,8473988386.203767,8249630489.612654,8108424799.845969,8132964696.818735,8143587405.371252,8222769136.679935,
100G,7,Cycles,308673225715,310768230259,301146089673,332139761633,356521719306,301241120949,332441349723,326313712261,342352148704,328455764837,
100G,7,Bitrate,8108771149.773616,8275918832.113866,8437137104.541679,7944083247.565342,7959456268.618656,8271232037.879616,8257679269.903626,7913394148.146361,8276401581.831879,8229688132.068425,
100G,8,Cycles,330180275353,317067363067,327107839253,309693577991,345182817633,302013601450,330253917191,359149612967,357692110726,301334310763,
100G,8,Bitrate,8126778819.995977,8222264438.981316,8332439472.777034,8274833654.089878,7889935335.794677,8303707705.538216,8117460483.694946,7673624200.172928,8091804413.098105,8355417802.247287,
