10M,1,Cycles,797457077,793533146,782974675,800696875,784639044,792343037,791539338,796623451,787402950,818782004,
10M,1,Bitrate,3474107595.958766,3264825559.426917,3295095627.2670403,3514149945.949142,3387020801.774355,3566911536.6664977,3582893462.269427,3452528440.9455495,3024765269.283448,3313559806.073665,
10M,2,Cycles,816119200,793451470,800238253,804998098,801742801,808605631,799105853,858088220,800274332,798030316,
10M,2,Bitrate,5337273154.460119,5552387970.084585,5604748962.793425,5962442312.969327,5907977984.490043,5449956177.888753,6841082632.815228,5667220554.222022,5488810347.388849,6111474889.932778,
10M,3,Cycles,810474374,811496126,887361543,807181082,821810786,806948946,814319902,805564701,812247564,812291207,
10M,3,Bitrate,5433795939.650661,4933864158.743549,6126586234.973968,4968070500.110419,5121824308.73164,4993807779.157489,5896690368.175907,4940029497.329795,5893430945.684662,5966284353.393475,
100M,1,Cycles,1042897642,1004472402,1039424887,1047701781,1032839297,1028507070,1025523022,1024559782,1024850014,1023177848,
100M,1,Bitrate,4439405119.044296,4679003101.0610895,4315263573.525382,4248858468.1413856,5127295314.5771675,5359998794.81007,5064853462.664231,5394150586.4654,5071372659.045466,5486482302.731361,
100M,2,Cycles,1018349838,1017728331,1005935322,1034553226,1011567429,1011149851,1016860481,1021326570,1030567856,1013054624,
100M,2,Bitrate,7904167051.678922,7813019805.216619,8453534663.794392,7061830928.266895,8302430504.415457,8134719953.211983,8131730629.756865,7915583322.384279,8272544370.368316,8337173316.975105,
100M,3,Cycles,1026024154,1030570945,1039867913,1043414453,1019422280,1027810129,1022091703,1025199060,1008389728,1031284501,
100M,3,Bitrate,8239880489.467706,8090556079.311629,7112120654.288775,8343875812.841521,8120076364.659209,8286104034.165216,8294132144.804436,7703521786.091157,8268209205.483882,8251320232.178965,
1G,1,Cycles,2866764286,2846500645,2943123629,2969939906,2917023701,3034755150,2972554557,2876449516,2900579965,2935477435,
1G,1,Bitrate,8000393708.67024,7633651526.25455,7360097708.705259,7364705960.77953,7331936159.549717,7384623855.112238,7950279200.03883,7780809464.217116,6810171522.432064,7167811575.7484665,
1G,2,Cycles,3132310593,3216484964,3100208357,3141485413,3102158634,3171626720,3047687445,3158174102,3064173042,3104089058,
1G,2,Bitrate,8684377076.76083,8711424610.647966,9017813220.901993,8996947233.368568,8480217348.181616,8893460784.764637,9066925358.810818,8896849407.329533,8523247150.711789,8828488574.766285,
1G,3,Cycles,3165199694,3064702324,3060799726,3104258220,3046382626,3196673748,3123763870,3118393965,3073487401,3181052551,
1G,3,Bitrate,8699724878.36494,9133816789.99226,9158669917.166042,9094024453.207994,8894786937.425804,8975148997.670311,8826628502.158092,8872534149.55262,8909195872.840775,8883194303.85631,
10G,1,Cycles,20031472538,19380086686,19939542311,19947947174,19676145359,19721123513,19564471547,19824676273,20060676672,19710522410,
10G,1,Bitrate,7256359449.506089,8487003243.204451,7564005213.5988455,8133274075.37726,7917112256.745903,7841658465.580177,7934933622.375412,7301114292.813512,7438495650.794504,7230146543.481024,
10G,2,Cycles,22493248150,22720520199,22709714188,22432445723,22360665628,22713176164,22654477422,22731855505,22707616449,22445252668,
10G,2,Bitrate,9265023074.088655,9324485866.439806,9286568248.171774,9291976018.980293,9271473091.96761,9277743831.514246,9283258530.728281,9286349713.019264,9289867631.072205,9240400394.548256,
10G,3,Cycles,23850676681,23651581601,23661705304,23409317396,23031409654,23420744137,23814433450,23681379955,23789492945,23468950007,
10G,3,Bitrate,9284629078.141865,9352050020.41114,9261639650.02634,9294958145.999739,9279743464.339964,9301497231.934826,9293845857.326311,9323361433.471071,9331686006.270483,9312667555.478579,
100G,1,Cycles,181455850342,173571714840,173522878076,172255945146,176900489280,176228371294,176357882354,174723227582,174347766173,173451265455,
100G,1,Bitrate,8583610889.826343,9171234977.64336,9057053966.799685,9093608656.587729,8308008304.698584,8756315534.895624,9002450169.696846,8675044948.060465,9073264506.32353,9091132269.764023,
100G,2,Cycles,218129173287,212481305286,217392220455,214537236221,212726545960,215941333119,213083450967,214036595908,214484285960,211203216856,
100G,2,Bitrate,9361365502.25319,9368194844.03362,9368029862.439596,9341395284.273016,9350770403.842703,9363089879.730503,9368823132.916212,9372215291.984486,9362818408.717033,9277526786.524994,
100G,3,Cycles,230972015605,227439236214,228753666880,228519152117,227182760684,225628917340,228523647906,228740565139,229180715786,231010043876,
100G,3,Bitrate,9369642512.554224,9371567266.067543,9370383318.058285,9350915459.61596,9373722929.131714,9367811933.901447,9355634106.170946,9362952280.865984,9362706243.251871,9366689641.940931,
