100K,5,Cycles,848736002,811124994,825577432,823524612,826697593,815121149,816760490,810508888,821323413,807293063,
100K,5,Bitrate,254724133.50137147,142524217.5543388,239390638.6678743,238692173.44911426,190770853.18971738,344079094.412177,187420162.37386134,171635637.98391527,191216753.11926094,217287917.33383924,
100K,6,Cycles,831976906,832665805,833062603,849558865,872300063,824592460,831673958,834062463,826874122,815346488,
100K,6,Bitrate,116233342.4714996,106156697.77242252,111106672.16814874,115394070.28479312,86430895.92996931,116726927.46297051,105582578.02906923,294554122.3146164,115755612.1955328,108158330.29463612,
100K,7,Cycles,843291464,828098097,826536270,837410044,877010250,850922414,852290956,844224332,872653468,828865818,
100K,7,Bitrate,93740760.53909533,98201544.39395238,85278941.61971655,101752364.27386875,102425738.88988255,88590275.5395127,104825609.76264568,84287350.3446584,97955179.65618497,82190499.62444684,
100K,8,Cycles,844073317,886414102,845605712,830359495,858406543,833628088,849584385,846028973,859670466,836963621,
100K,8,Bitrate,84759332.8925946,80724881.04501456,77100276.82710648,80979821.74876267,82257399.554715,82413264.81819054,82249523.32256134,227547936.21192053,81953294.776511,79494108.15538023,
1M,1,Cycles,776304012,763464603,796615369,802295760,788121288,786262561,804250819,823583043,784740984,802607482,
1M,1,Bitrate,2073327760.0961697,2409063477.4962,2060578160.4001172,2162663475.864036,1661442701.4606411,1730662670.3803246,2178329128.8281326,2137178648.4135334,2230388088.0400634,2215082604.4341474,
1M,2,Cycles,803516512,784598011,809960638,788587464,804609485,815085390,772108877,782441171,799547445,793356877,
1M,2,Bitrate,1834812895.7463496,2061060985.8140707,1868329019.1605778,2141080270.7254913,2259754148.287219,2147614728.0004883,1907839284.721397,1596314690.2968104,2236342216.2862773,2588228048.317787,
1M,3,Cycles,802467236,805537228,787642208,790107852,808148365,809708769,797368882,782215415,796505259,817205972,
1M,3,Bitrate,1969678782.3339865,1414390259.239106,1992545706.695662,1695387273.5909026,1903916238.5731602,1759394543.8959897,1636101933.9145315,1634885557.772966,1798608122.3204172,1899086311.266368,
1M,4,Cycles,805611741,822524825,801315120,802067250,840696288,819965414,813384414,845761769,804739579,838319578,
1M,4,Bitrate,1712968456.1261928,1311772876.3265975,1486579858.409329,1373155840.019982,1484948598.3300414,1490231769.9632359,1520762970.6445367,1268499552.5410824,1384285009.5932643,1657138851.2072344,
1M,5,Cycles,816043381,822104445,820059887,806914622,821661256,836091209,815290032,850689484,822649571,814658234,
1M,5,Bitrate,1153548148.8748565,830721350.7303206,1218548593.5039136,1341992985.3090243,1154949188.840336,1042716180.8028924,1087985778.4356968,1379238419.7895727,868021218.9478463,1093123686.2345667,
1M,6,Cycles,819656572,809924246,828849796,821836925,855173590,827786494,840139450,834898219,842731622,837602928,
1M,6,Bitrate,942320748.0002142,1043613101.050958,856317467.1152648,811428982.0076106,907843226.5670348,1007657361.423719,924372017.1513543,860022294.4643738,828510892.9011232,1206845444.4958496,
1M,7,Cycles,855705756,839532789,837933564,837271512,825318175,821285729,908271187,879879791,848382763,844093327,
1M,7,Bitrate,593929306.0234976,702507229.6308602,785242754.2310799,851365259.7292811,534684397.43529266,737849891.7653769,773503904.166729,725855055.161265,677052207.9171782,738298893.9237871,
1M,8,Cycles,847092683,856283264,848039561,861115111,845992171,837550566,852914519,855651216,827501526,839815217,
1M,8,Bitrate,637432688.168415,649721568.3125958,690648007.3969849,675466453.3554493,671252520.009768,691163558.1037991,696155044.1984131,1601181946.3380358,621478293.1577349,667774527.6781112,
10M,1,Cycles,800116099,865125667,811446776,812285807,850920131,789160527,804387139,804008627,796445555,804815482,
10M,1,Bitrate,5987198735.464725,5893430945.684662,6122108905.157732,3846211339.210739,5844482996.766167,6151329082.980524,6100877752.914289,5455618074.928984,6200107860.864171,6094220405.451207,
10M,2,Cycles,843297427,832231007,802923028,819744139,798607718,808931966,830983948,832960721,803970675,820477572,
10M,2,Bitrate,6227653165.448077,5025836286.204522,5507195731.409967,6088420302.9697695,5007596152.804076,5350177468.915956,5262237457.574108,5657288133.524995,5628058751.17282,5948933465.580955,
10M,3,Cycles,819933638,826431431,908894404,853033034,847792181,902914021,816533733,824451024,807390184,836008538,
10M,3,Bitrate,5147300429.936654,3961534885.8674774,4559569251.850815,4173412579.0373163,5164754284.6620865,4370892342.426674,4750343889.833799,4879331579.807237,5316948059.484389,4373174083.50407,
10M,4,Cycles,835756822,876181751,871306187,833894153,842704455,899914739,838494194,833605766,869072349,872654051,
10M,4,Bitrate,3630960680.367798,3805361463.209172,4384345431.630156,4047157919.4846783,4083608645.4076138,3696380989.7287416,4830430413.491673,4848870219.78887,4184929001.6927943,4180304880.633978,
10M,5,Cycles,837453728,847150954,897939345,847306591,891633242,834045243,849766883,841943533,868516708,871213304,
10M,5,Bitrate,4178468016.8201036,4287796542.504844,4194308000.0038147,4177178213.0870237,3504594062.336969,3840920930.181215,4387352339.775797,3940725335.875633,4190511432.413711,4005278853.52974,
10M,6,Cycles,850067670,874559087,871011383,845875758,874335875,892058894,863678414,879855204,870880008,851457387,
10M,6,Bitrate,4190960667.138994,3404060767.1083593,3844278231.811547,4323998044.590389,3616256959.641503,3342488608.530172,3840250173.4154115,3053721822.0097556,3059989571.309596,3425603357.884529,
10M,7,Cycles,870044646,863163545,856307874,897026473,883994985,874210928,882557021,872624344,858984782,859471586,
10M,7,Bitrate,3786482290.20695,3597951946.909909,3574049417.82455,3277935109.8718987,4013136551.598782,4476269317.42602,3203092729.649233,3405576406.763072,2983041008.650592,3430379370.443905,
10M,8,Cycles,889317423,874784492,867177488,903882961,863957707,898232978,888932506,871763061,939986834,885246639,
10M,8,Bitrate,3305341821.641944,4845531329.371453,4281014283.1386957,2740493359.049748,3322351994.186323,2937097500.5911865,3177865376.4852734,2922144418.7857747,2795072457.0092154,2687799615.65972,
100M,1,Cycles,989386262,972166182,982585538,1016822731,978353304,989400954,1006013165,1013127663,997879361,980911618,
100M,1,Bitrate,7269663585.088091,8606007824.386856,8342312911.392789,8140008349.25782,8516867520.546871,8765152035.522606,8376553347.784227,8483108725.77069,8409045672.516258,8636554273.392752,
100M,2,Cycles,1032155659,984545333,1026619394,988304259,1006314948,989878770,1005611751,1025263423,1106473966,1013565748,
100M,2,Bitrate,7223649088.6012745,8132595239.586348,7268642347.664015,8259823952.116816,7941794218.160478,8224779290.725948,8213815632.051845,5592481778.822737,8657870125.651966,8067830162.971931,
100M,3,Cycles,1128778736,1004841821,1019428585,1040919576,994289405,1002248143,1020297615,1037119083,1027097376,1021929462,
100M,3,Bitrate,4985889064.125757,8027060491.791879,6094515979.025553,7562498299.580439,7701127466.239414,7547783910.680353,7534836705.992,7891225878.755773,7993414337.929013,7542832538.804316,
100M,4,Cycles,996990990,1070824255,1073952534,1039403194,1023856666,1013759031,1065777681,1055754512,1051813523,1031964813,
100M,4,Bitrate,7660066813.44068,7355007930.805459,4942298612.146879,6763637009.842772,7390060173.582243,7631208172.670309,6062184301.416114,5950462733.698638,7101455049.991018,7472141610.883591,
100M,5,Cycles,1018681786,1062521621,1035454948,1054594078,1045674966,1015612912,1047766073,1032424902,1040935007,1030366791,
100M,5,Bitrate,7349983724.42699,5856292666.534398,7172448030.437734,6231690191.502717,7128431998.35325,7099663844.809898,7040493231.287282,7199835494.345414,7333652674.185332,6322575165.831429,
100M,6,Cycles,1072005933,1071556970,1069870995,1065077333,1061351868,1059223053,1061269571,1075916012,1045040325,1054929033,
100M,6,Bitrate,6245473054.2269745,6055090012.895498,5420184998.033078,7092279303.686801,6028984896.653284,6885840394.55229,6128176195.191077,5935305464.733686,6782725686.300713,6953075946.459668,
100M,7,Cycles,1123750273,1094935696,1055155988,1068914218,1104561503,1059933797,1086803424,1094334086,1062326345,1143095314,
100M,7,Bitrate,5188142201.845263,5397030021.863385,6068374055.290195,7006382640.514879,6568022686.325725,6906019166.597707,5902932827.474252,5113665668.986085,6023009228.341259,5359762007.517968,
100M,8,Cycles,1076322001,1105611179,1081511191,1101773226,1117232713,1095046075,1101358596,1070958279,1083824265,1100053685,
100M,8,Bitrate,6118968024.422744,5747596550.04623,6738584247.467982,6237910380.421282,5392034341.800238,5373177475.902659,5936817715.913857,6583581653.742894,6922541718.739696,5817060168.6427,
1G,1,Cycles,2644747891,2509429231,2531663127,2519454938,2511288592,2330005164,2567661265,2361150531,2377166384,2535901897,
1G,1,Bitrate,8580889917.5259075,8675450045.01945,8518126748.417242,8727948541.166374,8643533391.701876,8807849006.220942,8687398732.596643,8872132133.178516,8845599006.4914,8854644793.259129,
1G,2,Cycles,2905020186,2837468823,2927198608,2897239392,2745323884,2840976213,2813546691,2853793044,2851079481,2750893403,
1G,2,Bitrate,8907524060.503952,9070691829.877174,8927762258.108904,9008978528.000273,9038125460.53558,9004644186.952944,9038402078.315859,9057634427.642714,6999922483.220213,9055936038.516277,
1G,3,Cycles,2886385235,2918419493,2800392582,2925802402,2994199098,2798915356,2885112417,2928447538,2995145362,2961576953,
1G,3,Bitrate,9046853876.997341,9010972599.51704,7451656620.616518,8981500935.19018,8816392680.256706,7500737923.828008,8969580832.728529,7179229279.911807,7165449451.359227,8871754183.61967,
1G,4,Cycles,2957096662,2959592439,2906989514,2884421354,2831034726,2859914776,2989199997,3040782365,2964139567,2950651330,
1G,4,Bitrate,8806014838.242788,8892852731.111181,8965931314.383713,7670413085.434386,7775412564.684284,9014149163.74624,8858916495.706728,8948323758.57147,8942307167.205374,8926275869.279076,
1G,5,Cycles,2959096457,2981413799,2946744180,3001501887,2846640702,2865088698,3012951835,2958755646,2955355015,3019923595,
1G,5,Bitrate,7079279578.978842,8853596004.264015,7797829914.401505,8850272854.195045,8172454533.156246,7998642431.864736,8755349439.282667,8886404141.642609,8905833062.819975,8905621733.251526,
1G,6,Cycles,3044447808,2921358336,2945944993,3000129952,3076633582,3061063659,2964241413,3002559761,2970438002,2877886424,
1G,6,Bitrate,8734624382.601437,8032254271.575051,8859147398.208973,8750649888.958965,8722232999.844812,8766538060.275785,8775833188.557854,8753137257.556112,7961656596.730942,8261619111.041191,
1G,7,Cycles,3035868733,2938218258,2962570040,3021097527,3009381173,2988314061,2888543265,3104761124,2968991485,2988748904,
1G,7,Bitrate,8662438532.371859,7542764068.146317,8076990439.098505,8823038184.475971,8073556978.619478,8000930257.220613,7491082760.404172,8578121611.722627,7387246316.395471,8643054407.952347,
1G,8,Cycles,3063995333,2904231200,3097196417,3049023539,3038343328,2910702313,3042607087,3029928297,3033451949,3022013726,
1G,8,Bitrate,8638648589.948038,7696040266.600755,8364300313.007529,8511644904.658118,8699857223.637253,8420563834.110047,7363342292.187907,8651220976.793152,8764443879.283566,8722959440.62826,
10G,1,Cycles,13095306197,13095116817,15581501427,13772438272,13105495436,13075843658,13172855350,13077016462,13100568760,13007070281,
10G,1,Bitrate,8966922082.477026,9027497356.860458,8491121619.396502,8986061566.76902,9047589731.0079,8932159734.20594,9018352476.707748,9005488211.980715,9015497569.478819,9007133277.489735,
10G,2,Cycles,17717660670,18135200151,16453359933,18414526269,17277408836,18102294675,17470832361,16204032517,17649822275,18765214131,
10G,2,Bitrate,9312745306.228428,9351790282.34887,9349908219.389744,9335027690.685246,9362176474.152609,9348697352.910595,9340190834.782469,9313814691.285456,9339567614.89833,9284482650.210182,
10G,3,Cycles,21614832871,17759465377,18790925096,21079611241,17694159450,17608719466,18785301389,20901036569,20945531610,17560131577,
10G,3,Bitrate,9337313677.108429,9360670821.880821,8106070317.223862,9334858143.107498,9355191079.85177,9373643327.69152,7459379191.426808,9350898543.89579,9333525437.92197,9356158956.077475,
10G,4,Cycles,21443822569,21420230911,21406587777,18008849918,21371906257,20292293854,21378391077,21256229617,18901000615,21192589956,
10G,4,Bitrate,9319999886.946663,9325065803.428858,9355022013.588362,8839894093.149923,9353249614.834435,9348495774.461803,9359324415.267262,9344446399.177465,8539121745.815007,9289663791.114347,
10G,5,Cycles,18699656835,21355564482,21048365408,21325317036,21306029572,17574613384,21715170705,21585960781,18580408136,18544255527,
10G,5,Bitrate,9026098098.940554,9341578487.776882,9339024362.853136,9326641144.080286,9345712891.45337,8087400403.630192,9346157517.7053,9337650536.79391,8993123218.279741,9055149212.745975,
10G,6,Cycles,19049134696,19089674785,21189917142,19572790231,19252709313,17854105816,20519690555,21306291618,21485774214,19276806617,
10G,6,Bitrate,9163871677.849262,9104676424.325842,9348740046.934673,8956971692.429937,9181053052.50111,8370938453.486829,9287099429.610243,9338051557.34612,9358736076.717487,9094370156.849922,
10G,7,Cycles,19675149134,21428088164,21465657296,20083233110,21586931094,21556674838,19730422241,21335262737,21255081443,21212840501,
10G,7,Bitrate,9118888541.457836,9333631827.551409,9344418770.445059,8985710377.65834,9321880298.445698,9337037818.744337,9113958109.393858,9335277306.88648,9331609872.47461,9347931110.002298,
10G,8,Cycles,21295468087,19949786902,21223916429,21369924761,22282887030,21721330672,21727497377,21372999950,21730556305,19916744008,
10G,8,Bitrate,9328601044.761553,9190639361.545797,9322191683.69189,9322448815.30799,9245164235.052708,9317425258.064566,9306149777.540974,9337938048.33584,9321845808.56335,9189607917.621422,
100G,1,Cycles,117295177099,117764721091,117581315981,119504863983,118917639695,130141905917,117970297749,117689251396,116432011571,119777048842,
100G,1,Bitrate,8996859771.094109,9078680563.914795,9109259489.150024,9051712294.55993,9065211851.353432,9057592301.710596,9038275920.369034,9052045304.932728,9044548128.341349,9041342029.440056,
100G,2,Cycles,135316853138,166092625669,135967247099,167332235314,202844928440,167842631491,167228319907,166438535483,166545810335,176497077469,
100G,2,Bitrate,8780593409.821047,9404419799.670443,8759412575.726736,9396805689.054182,9264786468.422956,9401561329.983261,9399677722.205723,9397056928.933617,9397370268.470568,9400183809.072258,
100G,3,Cycles,208371718439,201709137828,208724894108,209012818067,200714761171,162447357329,203119281454,178906836893,169141484071,203753987550,
100G,3,Bitrate,9398690916.367737,9393388386.866264,9398962608.137617,9386798010.505548,9387271110.949284,9368733504.452555,9388220635.159416,9397392892.276302,9386234260.511303,9393673022.211143,
100G,4,Cycles,203789301990,192327255821,205028463815,196308145418,202308553756,202651746291,191411032347,202013308120,175690306369,194200803116,
100G,4,Bitrate,9388254492.626886,9388457226.66136,9400834817.559963,9401654875.145355,9394779717.64497,9396632689.128092,9392108451.271894,9399435684.997255,8737514536.1129,9393527469.56091,
100G,5,Cycles,203706016380,201313158418,206175330717,201409439469,203862028218,179714051041,178597337623,176651737974,176657917020,200417740999,
100G,5,Bitrate,9397620312.920628,9398228284.552162,9396867768.637074,9398890325.461771,9394515445.029709,9046198138.612402,9149435765.56556,9398259223.319237,9072860841.533842,9398998700.853258,
100G,6,Cycles,207101462522,207044746471,207371661597,203480994966,191355076650,205652634363,182171282384,207104399669,203967648516,185490143104,
100G,6,Bitrate,9400961561.556906,9391225898.072731,9396800958.981417,9395136906.152426,9400865675.373373,9394558093.13588,9225031420.746689,9400724437.532843,9397767021.989931,9216697012.893078,
100G,7,Cycles,207750128584,204387393573,204263818035,174296740357,206535329217,187368196837,206775540310,205224327101,204450754578,205696250903,
100G,7,Bitrate,9400193374.138432,9395730786.036018,9339876817.445103,8576240816.677334,9399151313.334455,9303601268.763329,9396260389.601097,9397200752.716125,9391336079.633799,9392032381.139566,
100G,8,Cycles,184422111408,206403701375,205530934220,177153936165,205294751286,192553530622,205947887591,177857644995,203363348900,190214856083,
100G,8,Bitrate,9266418747.772589,9383848836.197714,9390348674.835508,8897221478.551497,9388828516.612444,9185410923.310698,9394657280.26338,8875272850.211748,9384385289.62372,9214701100.426517,
